Timestamp,load_kw
2023-06-05 09:20:00+00:00,63.660000000000004
2023-06-05 09:30:00+00:00,57.75
2023-06-05 09:40:00+00:00,69.8
2023-06-05 09:50:00+00:00,62.39
2023-06-05 10:00:00+00:00,71.34
2023-06-05 10:10:00+00:00,65.42
2023-06-05 10:20:00+00:00,58.75
2023-06-05 10:30:00+00:00,52.97
2023-06-05 10:40:00+00:00,59.589999999999996
2023-06-05 10:50:00+00:00,67.42
2023-06-05 11:00:00+00:00,75.39
2023-06-05 11:10:00+00:00,80.94
2023-06-05 11:20:00+00:00,75.87
2023-06-05 11:30:00+00:00,78.7
2023-06-05 11:40:00+00:00,77.37
2023-06-05 11:50:00+00:00,68.97
2023-06-05 12:00:00+00:00,71.98
2023-06-05 12:10:00+00:00,67.94
2023-06-05 12:20:00+00:00,68.48
2023-06-05 12:30:00+00:00,79.97
2023-06-05 12:40:00+00:00,56.66
2023-06-05 12:50:00+00:00,64.24
2023-06-05 13:00:00+00:00,52.74
2023-06-05 13:10:00+00:00,69.68
2023-06-05 13:20:00+00:00,53.93
2023-06-05 13:30:00+00:00,62.62
2023-06-05 13:40:00+00:00,66.78
2023-06-05 13:50:00+00:00,71.85
2023-06-05 14:00:00+00:00,67.09
2023-06-05 14:10:00+00:00,66.55
2023-06-05 14:20:00+00:00,67.15
2023-06-05 14:30:00+00:00,64.0
2023-06-05 14:40:00+00:00,66.64
2023-06-05 14:50:00+00:00,68.27
2023-06-05 15:00:00+00:00,76.23
2023-06-05 15:10:00+00:00,81.98
2023-06-05 15:20:00+00:00,84.53999999999999
2023-06-05 15:30:00+00:00,107.07
2023-06-05 15:40:00+00:00,103.82000000000001
2023-06-05 15:50:00+00:00,102.03999999999999
2023-06-05 16:00:00+00:00,122.63
2023-06-05 16:10:00+00:00,120.29
2023-06-05 16:20:00+00:00,111.99
2023-06-05 16:30:00+00:00,134.15
2023-06-05 16:40:00+00:00,135.4
2023-06-05 16:50:00+00:00,127.26
2023-06-05 17:00:00+00:00,124.63
2023-06-05 17:10:00+00:00,119.63
2023-06-05 17:20:00+00:00,111.78999999999999
2023-06-05 17:30:00+00:00,126.13
2023-06-05 17:40:00+00:00,106.67
2023-06-05 17:50:00+00:00,106.75999999999999
2023-06-05 18:00:00+00:00,92.06
2023-06-05 18:10:00+00:00,99.75
2023-06-05 18:20:00+00:00,104.46000000000001
2023-06-05 18:30:00+00:00,91.61
2023-06-05 18:40:00+00:00,96.72999999999999
2023-06-05 18:50:00+00:00,87.2
2023-06-05 19:00:00+00:00,82.65
2023-06-05 19:10:00+00:00,98.98
2023-06-05 19:20:00+00:00,96.3
2023-06-05 19:30:00+00:00,71.66
2023-06-05 19:40:00+00:00,73.63
2023-06-05 19:50:00+00:00,70.4
2023-06-05 20:00:00+00:00,77.46
2023-06-05 20:10:00+00:00,79.61
2023-06-05 20:20:00+00:00,80.95
2023-06-05 20:30:00+00:00,79.61
2023-06-05 20:40:00+00:00,82.38
2023-06-05 20:50:00+00:00,75.78
2023-06-05 21:00:00+00:00,72.79
2023-06-05 21:10:00+00:00,85.06
2023-06-05 21:20:00+00:00,67.15
2023-06-05 21:30:00+00:00,62.74
2023-06-05 21:40:00+00:00,62.17
2023-06-05 21:50:00+00:00,60.85
2023-06-05 22:00:00+00:00,57.94
2023-06-05 22:10:00+00:00,59.6
2023-06-05 22:20:00+00:00,52.11
2023-06-05 22:30:00+00:00,48.71
2023-06-05 22:40:00+00:00,43.05
2023-06-05 22:50:00+00:00,46.14
2023-06-05 23:00:00+00:00,48.03
2023-06-05 23:10:00+00:00,48.32
2023-06-05 23:20:00+00:00,45.08
2023-06-05 23:30:00+00:00,39.69
2023-06-05 23:40:00+00:00,40.73
2023-06-05 23:50:00+00:00,43.63
2023-06-06 00:00:00+00:00,42.75
2023-06-06 00:10:00+00:00,46.62
2023-06-06 00:20:00+00:00,47.91
2023-06-06 00:30:00+00:00,41.760000000000005
2023-06-06 00:40:00+00:00,43.589999999999996
2023-06-06 00:50:00+00:00,43.44
2023-06-06 01:00:00+00:00,40.98
2023-06-06 01:10:00+00:00,40.21
2023-06-06 01:20:00+00:00,36.42
2023-06-06 01:30:00+00:00,35.49
2023-06-06 01:40:00+00:00,35.52
2023-06-06 01:50:00+00:00,35.96
2023-06-06 02:00:00+00:00,35.89
2023-06-06 02:10:00+00:00,35.95
2023-06-06 02:20:00+00:00,37.25
2023-06-06 02:30:00+00:00,36.18
2023-06-06 02:40:00+00:00,35.44
2023-06-06 02:50:00+00:00,38.82
2023-06-06 03:00:00+00:00,36.35
2023-06-06 03:10:00+00:00,35.37
2023-06-06 03:20:00+00:00,35.3
2023-06-06 03:30:00+00:00,35.519999999999996
2023-06-06 03:40:00+00:00,34.94
2023-06-06 03:50:00+00:00,35.87
2023-06-06 04:00:00+00:00,32.89
2023-06-06 04:10:00+00:00,34.66
2023-06-06 04:20:00+00:00,40.74
2023-06-06 04:30:00+00:00,34.26
2023-06-06 04:40:00+00:00,37.65
2023-06-06 04:50:00+00:00,37.31
2023-06-06 05:00:00+00:00,37.5
2023-06-06 05:10:00+00:00,42.84
2023-06-06 05:20:00+00:00,46.5
2023-06-06 05:30:00+00:00,50.44
2023-06-06 05:40:00+00:00,49.86
2023-06-06 05:50:00+00:00,50.269999999999996
2023-06-06 06:00:00+00:00,56.45
2023-06-06 06:10:00+00:00,70.13
2023-06-06 06:20:00+00:00,73.96000000000001
2023-06-06 06:30:00+00:00,72.72
2023-06-06 06:40:00+00:00,87.32
2023-06-06 06:50:00+00:00,75.1
2023-06-06 07:00:00+00:00,98.25
2023-06-06 07:10:00+00:00,85.85
2023-06-06 07:20:00+00:00,90.11
2023-06-06 07:30:00+00:00,66.83
2023-06-06 07:40:00+00:00,81.95
2023-06-06 07:50:00+00:00,82.19
2023-06-06 08:00:00+00:00,74.4
2023-06-06 08:10:00+00:00,66.7
2023-06-06 08:20:00+00:00,67.82
2023-06-06 08:30:00+00:00,65.89
2023-06-06 08:40:00+00:00,77.08
2023-06-06 08:50:00+00:00,74.36
2023-06-06 09:00:00+00:00,61.16
2023-06-06 09:10:00+00:00,67.27
2023-06-06 09:20:00+00:00,86.56
2023-06-06 09:30:00+00:00,80.72
2023-06-06 09:40:00+00:00,68.66
2023-06-06 09:50:00+00:00,71.28
2023-06-06 10:00:00+00:00,76.0
2023-06-06 10:10:00+00:00,75.11
2023-06-06 10:20:00+00:00,84.03
2023-06-06 10:30:00+00:00,79.28999999999999
2023-06-06 10:40:00+00:00,64.11
2023-06-06 10:50:00+00:00,72.35
2023-06-06 11:00:00+00:00,76.28
2023-06-06 11:10:00+00:00,64.76
2023-06-06 11:20:00+00:00,69.57000000000001
2023-06-06 11:30:00+00:00,71.34
2023-06-06 11:40:00+00:00,58.95
2023-06-06 11:50:00+00:00,67.22
2023-06-06 12:00:00+00:00,62.65
2023-06-06 12:10:00+00:00,59.010000000000005
2023-06-06 12:20:00+00:00,57.78
2023-06-06 12:30:00+00:00,50.53
2023-06-06 12:40:00+00:00,53.11
2023-06-06 12:50:00+00:00,63.91
2023-06-06 13:00:00+00:00,53.69
2023-06-06 13:10:00+00:00,53.53
2023-06-06 13:20:00+00:00,51.42
2023-06-06 13:30:00+00:00,56.480000000000004
2023-06-06 13:40:00+00:00,58.28
2023-06-06 13:50:00+00:00,56.81
2023-06-06 14:00:00+00:00,55.66
2023-06-06 14:10:00+00:00,54.78
2023-06-06 14:20:00+00:00,58.769999999999996
2023-06-06 14:30:00+00:00,66.44
2023-06-06 14:40:00+00:00,64.33
2023-06-06 14:50:00+00:00,62.72
2023-06-06 15:00:00+00:00,67.48
2023-06-06 15:10:00+00:00,69.47
2023-06-06 15:20:00+00:00,68.75
2023-06-06 15:30:00+00:00,83.89
2023-06-06 15:40:00+00:00,89.89
2023-06-06 15:50:00+00:00,87.75
2023-06-06 16:00:00+00:00,95.67
2023-06-06 16:10:00+00:00,105.64
2023-06-06 16:20:00+00:00,106.31
2023-06-06 16:30:00+00:00,136.91
2023-06-06 16:40:00+00:00,115.72
2023-06-06 16:50:00+00:00,117.16
2023-06-06 17:00:00+00:00,115.94999999999999
2023-06-06 17:10:00+00:00,107.23
2023-06-06 17:20:00+00:00,130.67
2023-06-06 17:30:00+00:00,97.6
2023-06-06 17:40:00+00:00,97.25
2023-06-06 17:50:00+00:00,109.82
2023-06-06 18:00:00+00:00,118.62
2023-06-06 18:10:00+00:00,96.42
2023-06-06 18:20:00+00:00,84.61
2023-06-06 18:30:00+00:00,77.36
2023-06-06 18:40:00+00:00,100.03
2023-06-06 18:50:00+00:00,88.28
2023-06-06 19:00:00+00:00,88.53999999999999
2023-06-06 19:10:00+00:00,90.85
2023-06-06 19:20:00+00:00,92.44
2023-06-06 19:30:00+00:00,113.41
2023-06-06 19:40:00+00:00,102.97
2023-06-06 19:50:00+00:00,89.38
2023-06-06 20:00:00+00:00,95.19
2023-06-06 20:10:00+00:00,78.36
2023-06-06 20:20:00+00:00,73.4
2023-06-06 20:30:00+00:00,84.17999999999999
2023-06-06 20:40:00+00:00,73.09
2023-06-06 20:50:00+00:00,68.39
2023-06-06 21:00:00+00:00,68.18
2023-06-06 21:10:00+00:00,71.77
2023-06-06 21:20:00+00:00,68.38
2023-06-06 21:30:00+00:00,68.65
2023-06-06 21:40:00+00:00,68.99
2023-06-06 21:50:00+00:00,58.019999999999996
2023-06-06 22:00:00+00:00,59.08
2023-06-06 22:10:00+00:00,57.15
2023-06-06 22:20:00+00:00,52.89
2023-06-06 22:30:00+00:00,49.54
2023-06-06 22:40:00+00:00,46.269999999999996
2023-06-06 22:50:00+00:00,51.99
2023-06-06 23:00:00+00:00,45.53
2023-06-06 23:10:00+00:00,39.55
2023-06-06 23:20:00+00:00,37.85
2023-06-06 23:30:00+00:00,36.68
2023-06-06 23:40:00+00:00,36.32
2023-06-06 23:50:00+00:00,36.92
2023-06-07 00:00:00+00:00,40.55
2023-06-07 00:10:00+00:00,36.96
2023-06-07 00:20:00+00:00,34.63
2023-06-07 00:30:00+00:00,37.75
2023-06-07 00:40:00+00:00,35.94
2023-06-07 00:50:00+00:00,34.3
2023-06-07 01:00:00+00:00,36.620000000000005
2023-06-07 01:10:00+00:00,34.19
2023-06-07 01:20:00+00:00,41.09
2023-06-07 01:30:00+00:00,35.08
2023-06-07 01:40:00+00:00,33.46
2023-06-07 01:50:00+00:00,36.16
2023-06-07 02:00:00+00:00,32.06
2023-06-07 02:10:00+00:00,34.25
2023-06-07 02:20:00+00:00,32.730000000000004
2023-06-07 02:30:00+00:00,28.89
2023-06-07 02:40:00+00:00,29.439999999999998
2023-06-07 02:50:00+00:00,31.63
2023-06-07 03:00:00+00:00,29.16
2023-06-07 03:10:00+00:00,31.17
2023-06-07 03:20:00+00:00,29.439999999999998
2023-06-07 03:30:00+00:00,27.4
2023-06-07 03:40:00+00:00,29.3
2023-06-07 03:50:00+00:00,27.79
2023-06-07 04:00:00+00:00,28.09
2023-06-07 04:10:00+00:00,28.92
2023-06-07 04:20:00+00:00,30.91
2023-06-07 04:30:00+00:00,31.189999999999998
2023-06-07 04:40:00+00:00,32.68
2023-06-07 04:50:00+00:00,31.57
2023-06-07 05:00:00+00:00,33.36
2023-06-07 05:10:00+00:00,36.75
2023-06-07 05:20:00+00:00,41.55
2023-06-07 05:30:00+00:00,40.57
2023-06-07 05:40:00+00:00,49.83
2023-06-07 05:50:00+00:00,51.8
2023-06-07 06:00:00+00:00,64.38
2023-06-07 06:10:00+00:00,72.36
2023-06-07 06:20:00+00:00,76.25
2023-06-07 06:30:00+00:00,82.35
2023-06-07 06:40:00+00:00,79.95
2023-06-07 06:50:00+00:00,82.57
2023-06-07 07:00:00+00:00,70.02
2023-06-07 07:10:00+00:00,64.88
2023-06-07 07:20:00+00:00,62.59
2023-06-07 07:30:00+00:00,89.82
2023-06-07 07:40:00+00:00,69.19
2023-06-07 07:50:00+00:00,66.02
2023-06-07 08:00:00+00:00,105.62
2023-06-07 08:10:00+00:00,86.05
2023-06-07 08:20:00+00:00,95.92
2023-06-07 08:30:00+00:00,67.19
2023-06-07 08:40:00+00:00,69.9
2023-06-07 08:50:00+00:00,82.7
2023-06-07 09:00:00+00:00,77.55000000000001
2023-06-07 09:10:00+00:00,66.11
2023-06-07 09:20:00+00:00,70.54
2023-06-07 09:30:00+00:00,84.06
2023-06-07 09:40:00+00:00,80.8
2023-06-07 09:50:00+00:00,70.47
2023-06-07 10:00:00+00:00,60.03
2023-06-07 10:10:00+00:00,68.61
2023-06-07 10:20:00+00:00,64.62
2023-06-07 10:30:00+00:00,58.24
2023-06-07 10:40:00+00:00,56.93
2023-06-07 10:50:00+00:00,61.97
2023-06-07 11:00:00+00:00,64.46
2023-06-07 11:10:00+00:00,63.83
2023-06-07 11:20:00+00:00,59.879999999999995
2023-06-07 11:30:00+00:00,72.4
2023-06-07 11:40:00+00:00,73.63
2023-06-07 11:50:00+00:00,78.11
2023-06-07 12:00:00+00:00,65.39
2023-06-07 12:10:00+00:00,67.48
2023-06-07 12:20:00+00:00,65.78999999999999
2023-06-07 12:30:00+00:00,59.89
2023-06-07 12:40:00+00:00,54.16
2023-06-07 12:50:00+00:00,52.75
2023-06-07 13:00:00+00:00,51.72
2023-06-07 13:10:00+00:00,50.94
2023-06-07 13:20:00+00:00,58.2
2023-06-07 13:30:00+00:00,58.5
2023-06-07 13:40:00+00:00,59.38
2023-06-07 13:50:00+00:00,56.7
2023-06-07 14:00:00+00:00,60.51
2023-06-07 14:10:00+00:00,63.519999999999996
2023-06-07 14:20:00+00:00,70.8
2023-06-07 14:30:00+00:00,60.13
2023-06-07 14:40:00+00:00,61.1
2023-06-07 14:50:00+00:00,53.33
2023-06-07 15:00:00+00:00,56.73
2023-06-07 15:10:00+00:00,66.66
2023-06-07 15:20:00+00:00,67.21
2023-06-07 15:30:00+00:00,80.11
2023-06-07 15:40:00+00:00,86.44
2023-06-07 15:50:00+00:00,96.74
2023-06-07 16:00:00+00:00,129.01
2023-06-07 16:10:00+00:00,124.08
2023-06-07 16:20:00+00:00,104.43
2023-06-07 16:30:00+00:00,106.18
2023-06-07 16:40:00+00:00,114.64999999999999
2023-06-07 16:50:00+00:00,125.93
2023-06-07 17:00:00+00:00,122.86
2023-06-07 17:10:00+00:00,120.94
2023-06-07 17:20:00+00:00,115.47
2023-06-07 17:30:00+00:00,107.34
2023-06-07 17:40:00+00:00,95.86
2023-06-07 17:50:00+00:00,99.5
2023-06-07 18:00:00+00:00,77.37
2023-06-07 18:10:00+00:00,87.58
2023-06-07 18:20:00+00:00,102.52
2023-06-07 18:30:00+00:00,88.11
2023-06-07 18:40:00+00:00,86.44
2023-06-07 18:50:00+00:00,89.61
2023-06-07 19:00:00+00:00,100.74
2023-06-07 19:10:00+00:00,93.19
2023-06-07 19:20:00+00:00,92.37
2023-06-07 19:30:00+00:00,82.94
2023-06-07 19:40:00+00:00,74.42999999999999
2023-06-07 19:50:00+00:00,65.94
2023-06-07 20:00:00+00:00,69.15
2023-06-07 20:10:00+00:00,83.12
2023-06-07 20:20:00+00:00,93.38
2023-06-07 20:30:00+00:00,75.73
2023-06-07 20:40:00+00:00,68.55
2023-06-07 20:50:00+00:00,70.42999999999999
2023-06-07 21:00:00+00:00,80.83
2023-06-07 21:10:00+00:00,91.66
2023-06-07 21:20:00+00:00,85.85
2023-06-07 21:30:00+00:00,81.22
2023-06-07 21:40:00+00:00,75.63
2023-06-07 21:50:00+00:00,70.12
2023-06-07 22:00:00+00:00,68.61
2023-06-07 22:10:00+00:00,63.34
2023-06-07 22:20:00+00:00,71.48
2023-06-07 22:30:00+00:00,77.62
2023-06-07 22:40:00+00:00,61.18
2023-06-07 22:50:00+00:00,57.59
2023-06-07 23:00:00+00:00,54.76
2023-06-07 23:10:00+00:00,55.65
2023-06-07 23:20:00+00:00,60.62
2023-06-07 23:30:00+00:00,59.42
2023-06-07 23:40:00+00:00,47.95
2023-06-07 23:50:00+00:00,45.730000000000004
2023-06-08 00:00:00+00:00,43.17
2023-06-08 00:10:00+00:00,44.58
2023-06-08 00:20:00+00:00,45.59
2023-06-08 00:30:00+00:00,44.07
2023-06-08 00:40:00+00:00,42.11
2023-06-08 00:50:00+00:00,43.230000000000004
2023-06-08 01:00:00+00:00,47.269999999999996
2023-06-08 01:10:00+00:00,44.67
2023-06-08 01:20:00+00:00,41.95
2023-06-08 01:30:00+00:00,37.97
2023-06-08 01:40:00+00:00,39.43
2023-06-08 01:50:00+00:00,37.91
2023-06-08 02:00:00+00:00,37.5
2023-06-08 02:10:00+00:00,36.61
2023-06-08 02:20:00+00:00,36.44
2023-06-08 02:30:00+00:00,36.22
2023-06-08 02:40:00+00:00,35.28
2023-06-08 02:50:00+00:00,35.8
2023-06-08 03:00:00+00:00,36.4
2023-06-08 03:10:00+00:00,37.07
2023-06-08 03:20:00+00:00,37.86
2023-06-08 03:30:00+00:00,39.83
2023-06-08 03:40:00+00:00,36.19
2023-06-08 03:50:00+00:00,36.2
2023-06-08 04:00:00+00:00,37.25
2023-06-08 04:10:00+00:00,35.41
2023-06-08 04:20:00+00:00,47.769999999999996
2023-06-08 04:30:00+00:00,45.870000000000005
2023-06-08 04:40:00+00:00,40.82
2023-06-08 04:50:00+00:00,38.3
2023-06-08 05:00:00+00:00,43.64
2023-06-08 05:10:00+00:00,46.629999999999995
2023-06-08 05:20:00+00:00,54.08
2023-06-08 05:30:00+00:00,58.24
2023-06-08 05:40:00+00:00,49.08
2023-06-08 05:50:00+00:00,51.8
2023-06-08 06:00:00+00:00,59.84
2023-06-08 06:10:00+00:00,69.72
2023-06-08 06:20:00+00:00,81.72999999999999
2023-06-08 06:30:00+00:00,92.19999999999999
2023-06-08 06:40:00+00:00,84.83000000000001
2023-06-08 06:50:00+00:00,90.42
2023-06-08 07:00:00+00:00,88.36
2023-06-08 07:10:00+00:00,95.42
2023-06-08 07:20:00+00:00,106.63
2023-06-08 07:30:00+00:00,88.66
2023-06-08 07:40:00+00:00,79.89
2023-06-08 07:50:00+00:00,73.06
2023-06-08 08:00:00+00:00,70.48
2023-06-08 08:10:00+00:00,78.87
2023-06-08 08:20:00+00:00,70.43
2023-06-08 08:30:00+00:00,59.78
2023-06-08 08:40:00+00:00,65.96
2023-06-08 08:50:00+00:00,76.71000000000001
2023-06-08 09:00:00+00:00,78.22
2023-06-08 09:10:00+00:00,81.44
2023-06-08 09:20:00+00:00,57.33
2023-06-08 09:30:00+00:00,58.7
2023-06-08 09:40:00+00:00,60.95
2023-06-08 09:50:00+00:00,55.620000000000005
2023-06-08 10:00:00+00:00,59.14
2023-06-08 10:10:00+00:00,65.24
2023-06-08 10:20:00+00:00,64.71000000000001
2023-06-08 10:30:00+00:00,72.28999999999999
2023-06-08 10:40:00+00:00,70.61
2023-06-08 10:50:00+00:00,68.0
2023-06-08 11:00:00+00:00,69.07
2023-06-08 11:10:00+00:00,92.42
2023-06-08 11:20:00+00:00,72.61
2023-06-08 11:30:00+00:00,72.4
2023-06-08 11:40:00+00:00,63.89
2023-06-08 11:50:00+00:00,67.75
2023-06-08 12:00:00+00:00,67.62
2023-06-08 12:10:00+00:00,64.77
2023-06-08 12:20:00+00:00,63.269999999999996
2023-06-08 12:30:00+00:00,73.36
2023-06-08 12:40:00+00:00,68.74
2023-06-08 12:50:00+00:00,61.07
2023-06-08 13:00:00+00:00,68.42
2023-06-08 13:10:00+00:00,56.38
2023-06-08 13:20:00+00:00,49.7
2023-06-08 13:30:00+00:00,50.61
2023-06-08 13:40:00+00:00,62.73
2023-06-08 13:50:00+00:00,65.23
2023-06-08 14:00:00+00:00,79.73
2023-06-08 14:10:00+00:00,73.2
2023-06-08 14:20:00+00:00,62.44
2023-06-08 14:30:00+00:00,63.42
2023-06-08 14:40:00+00:00,73.32000000000001
2023-06-08 14:50:00+00:00,70.98
2023-06-08 15:00:00+00:00,67.11
2023-06-08 15:10:00+00:00,74.01
2023-06-08 15:20:00+00:00,61.879999999999995
2023-06-08 15:30:00+00:00,70.83
2023-06-08 15:40:00+00:00,80.62
2023-06-08 15:50:00+00:00,106.07
2023-06-08 16:00:00+00:00,105.14
2023-06-08 16:10:00+00:00,112.57
2023-06-08 16:20:00+00:00,109.12
2023-06-08 16:30:00+00:00,121.44
2023-06-08 16:40:00+00:00,129.03
2023-06-08 16:50:00+00:00,140.71
2023-06-08 17:00:00+00:00,119.07
2023-06-08 17:10:00+00:00,103.75
2023-06-08 17:20:00+00:00,107.25999999999999
2023-06-08 17:30:00+00:00,109.16
2023-06-08 17:40:00+00:00,109.1
2023-06-08 17:50:00+00:00,111.47
2023-06-08 18:00:00+00:00,103.98
2023-06-08 18:10:00+00:00,94.53
2023-06-08 18:20:00+00:00,95.27
2023-06-08 18:30:00+00:00,91.47
2023-06-08 18:40:00+00:00,79.98
2023-06-08 18:50:00+00:00,104.72
2023-06-08 19:00:00+00:00,88.2
2023-06-08 19:10:00+00:00,89.71000000000001
2023-06-08 19:20:00+00:00,91.46000000000001
2023-06-08 19:30:00+00:00,100.07
2023-06-08 19:40:00+00:00,98.19
2023-06-08 19:50:00+00:00,87.73
2023-06-08 20:00:00+00:00,76.00999999999999
2023-06-08 20:10:00+00:00,78.14
2023-06-08 20:20:00+00:00,85.75
2023-06-08 20:30:00+00:00,71.0
2023-06-08 20:40:00+00:00,85.39
2023-06-08 20:50:00+00:00,79.25
2023-06-08 21:00:00+00:00,96.46
2023-06-08 21:10:00+00:00,89.67
2023-06-08 21:20:00+00:00,88.92
2023-06-08 21:30:00+00:00,79.59
2023-06-08 21:40:00+00:00,72.79
2023-06-08 21:50:00+00:00,75.67
2023-06-08 22:00:00+00:00,75.8
2023-06-08 22:10:00+00:00,74.82000000000001
2023-06-08 22:20:00+00:00,65.89
2023-06-08 22:30:00+00:00,56.21
2023-06-08 22:40:00+00:00,57.75
2023-06-08 22:50:00+00:00,59.980000000000004
2023-06-08 23:00:00+00:00,47.44
2023-06-08 23:10:00+00:00,46.89
2023-06-08 23:20:00+00:00,46.07
2023-06-08 23:30:00+00:00,44.31
2023-06-08 23:40:00+00:00,40.15
2023-06-08 23:50:00+00:00,39.4
2023-06-09 00:00:00+00:00,39.03
2023-06-09 00:10:00+00:00,38.28
2023-06-09 00:20:00+00:00,33.71
2023-06-09 00:30:00+00:00,37.33
2023-06-09 00:40:00+00:00,32.63
2023-06-09 00:50:00+00:00,33.07
2023-06-09 01:00:00+00:00,35.3
2023-06-09 01:10:00+00:00,37.18
2023-06-09 01:20:00+00:00,35.51
2023-06-09 01:30:00+00:00,32.88
2023-06-09 01:40:00+00:00,32.730000000000004
2023-06-09 01:50:00+00:00,31.57
2023-06-09 02:00:00+00:00,33.03
2023-06-09 02:10:00+00:00,33.07
2023-06-09 02:20:00+00:00,31.97
2023-06-09 02:30:00+00:00,29.560000000000002
2023-06-09 02:40:00+00:00,30.58
2023-06-09 02:50:00+00:00,30.6
2023-06-09 03:00:00+00:00,29.0
2023-06-09 03:10:00+00:00,29.05
2023-06-09 03:20:00+00:00,30.3
2023-06-09 03:30:00+00:00,30.03
2023-06-09 03:40:00+00:00,30.21
2023-06-09 03:50:00+00:00,31.04
2023-06-09 04:00:00+00:00,31.37
2023-06-09 04:10:00+00:00,30.27
2023-06-09 04:20:00+00:00,35.62
2023-06-09 04:30:00+00:00,35.5
2023-06-09 04:40:00+00:00,30.08
2023-06-09 04:50:00+00:00,34.09
2023-06-09 05:00:00+00:00,34.28
2023-06-09 05:10:00+00:00,38.5
2023-06-09 05:20:00+00:00,37.86
2023-06-09 05:30:00+00:00,39.58
2023-06-09 05:40:00+00:00,43.77
2023-06-09 05:50:00+00:00,50.66
2023-06-09 06:00:00+00:00,75.97
2023-06-09 06:10:00+00:00,60.730000000000004
2023-06-09 06:20:00+00:00,70.86
2023-06-09 06:30:00+00:00,79.75999999999999
2023-06-09 06:40:00+00:00,63.93
2023-06-09 06:50:00+00:00,57.28
2023-06-09 07:00:00+00:00,68.07
2023-06-09 07:10:00+00:00,85.16
2023-06-09 07:20:00+00:00,72.46000000000001
2023-06-09 07:30:00+00:00,64.05
2023-06-09 07:40:00+00:00,103.09
2023-06-09 07:50:00+00:00,75.78999999999999
2023-06-09 08:00:00+00:00,88.23
2023-06-09 08:10:00+00:00,55.75
2023-06-09 08:20:00+00:00,69.98
2023-06-09 08:30:00+00:00,77.03
2023-06-09 08:40:00+00:00,63.75
2023-06-09 08:50:00+00:00,66.16
2023-06-09 09:00:00+00:00,90.02
2023-06-09 09:10:00+00:00,81.14999999999999
2023-06-09 09:20:00+00:00,58.7
2023-06-09 09:30:00+00:00,57.81
2023-06-09 09:40:00+00:00,63.28
2023-06-09 09:50:00+00:00,49.809999999999995
2023-06-09 10:00:00+00:00,59.87
2023-06-09 10:10:00+00:00,44.74
2023-06-09 10:20:00+00:00,52.400000000000006
2023-06-09 10:30:00+00:00,60.08
2023-06-09 10:40:00+00:00,69.21000000000001
2023-06-09 10:50:00+00:00,69.85
2023-06-09 11:00:00+00:00,88.81
2023-06-09 11:10:00+00:00,82.92
2023-06-09 11:20:00+00:00,87.93
2023-06-09 11:30:00+00:00,83.22
2023-06-09 11:40:00+00:00,85.49
2023-06-09 11:50:00+00:00,86.31
2023-06-09 12:00:00+00:00,75.17
2023-06-09 12:10:00+00:00,75.42
2023-06-09 12:20:00+00:00,67.13
